index,City,City_Tier,Date,Year,Month,Quarter,Weekday,Is_Weekend,Festive_Season,Card_Type,Exp_Type,Gender,Amount,Amount_Bucket
19451,"Hajipur, India",Tier-3,2015-05-24,2015,5,2015Q2,Sunday,True,False,Gold,Entertainment,F,195848.0,High
19452,"Muvattupuzha, India",Tier-3,2014-11-12,2014,11,2014Q4,Wednesday,False,True,Gold,Fuel,F,258784.0,Very High
19453,"Nimbahera, India",Tier-3,2015-04-02,2015,4,2015Q2,Thursday,False,False,Silver,Food,F,117976.0,Medium
19454,"Kamareddy, India",Tier-3,2015-01-05,2015,1,2015Q1,Monday,False,False,Signature,Fuel,F,150653.0,Medium
19455,"Pinjore, India",Tier-3,2014-07-04,2014,7,2014Q3,Friday,False,False,Signature,Grocery,F,96740.0,Medium
19456,"Wanaparthy, India",Tier-3,2015-01-17,2015,1,2015Q1,Saturday,True,False,Silver,Entertainment,M,70793.0,Low
19457,"Adilabad, India",Tier-3,2015-02-20,2015,2,2015Q1,Friday,False,False,Gold,Grocery,M,49020.0,Low
19458,"Rajula, India",Tier-3,2014-11-15,2014,11,2014Q4,Saturday,True,True,Gold,Fuel,M,17682.0,Low
19459,"Lonavla, India",Tier-3,2014-06-30,2014,6,2014Q2,Monday,False,False,Signature,Entertainment,M,151437.0,Medium
19460,"Aligarh, India",Tier-2,2013-11-11,2013,11,2013Q4,Monday,False,True,Gold,Bills,F,116365.0,Medium
19461,"Dehri-on-Sone, India",Tier-3,2014-07-24,2014,7,2014Q3,Thursday,False,False,Silver,Food,F,213138.0,High
19462,"Ramnagar, India",Tier-3,2013-12-12,2013,12,2013Q4,Thursday,False,False,Silver,Bills,M,10355.0,Low
19463,"Sunabeda, India",Tier-3,2014-12-18,2014,12,2014Q4,Thursday,False,False,Platinum,Bills,F,291441.0,Very High
19464,"Sunabeda, India",Tier-3,2014-04-03,2014,4,2014Q2,Thursday,False,False,Gold,Entertainment,F,181406.0,High
19465,"Satara, India",Tier-3,2014-08-28,2014,8,2014Q3,Thursday,False,False,Signature,Entertainment,F,141083.0,Medium
19466,"Nawapur, India",Tier-3,2014-04-18,2014,4,2014Q2,Friday,False,False,Platinum,Entertainment,M,181286.0,High
19467,"Yamunanagar, India",Tier-3,2014-08-24,2014,8,2014Q3,Sunday,True,False,Platinum,Food,F,163396.0,High
19468,"Sillod, India",Tier-3,2013-10-07,2013,10,2013Q4,Monday,False,True,Silver,Food,M,166868.0,High
19469,"Hardoi , India",Tier-3,2014-09-21,2014,9,2014Q3,Sunday,True,False,Silver,Fuel,F,53525.0,Low
19470,"Mainaguri, India",Tier-3,2014-08-03,2014,8,2014Q3,Sunday,True,False,Silver,Grocery,M,30632.0,Low
19471,"Tuljapur, India",Tier-3,2015-04-16,2015,4,2015Q2,Thursday,False,False,Platinum,Bills,F,185789.0,High
19472,"Pithoragarh, India",Tier-3,2014-07-07,2014,7,2014Q3,Monday,False,False,Gold,Food,M,294956.0,Very High
19473,"Siddipet, India",Tier-3,2015-02-24,2015,2,2015Q1,Tuesday,False,False,Silver,Entertainment,F,37115.0,Low
19474,"Sundargarh, India",Tier-3,2014-10-12,2014,10,2014Q4,Sunday,True,True,Silver,Grocery,M,3867.0,Low
19475,"Palitana, India",Tier-3,2014-12-27,2014,12,2014Q4,Saturday,True,False,Gold,Fuel,M,19886.0,Low
19476,"Pilkhuwa, India",Tier-3,2014-05-09,2014,5,2014Q2,Friday,False,False,Signature,Grocery,M,267811.0,Very High
19477,"Ramgarh, India",Tier-3,2014-03-05,2014,3,2014Q1,Wednesday,False,False,Platinum,Fuel,F,78288.0,Medium
19478,"Naugawan Sadat, India",Tier-3,2014-09-04,2014,9,2014Q3,Thursday,False,False,Gold,Bills,F,235211.0,Very High
19479,"Supaul, India",Tier-3,2013-12-26,2013,12,2013Q4,Thursday,False,False,Signature,Fuel,M,172821.0,High
19480,"Sidlaghatta, India",Tier-3,2015-01-27,2015,1,2015Q1,Tuesday,False,False,Gold,Fuel,M,211454.0,High
19481,"Gokak, India",Tier-3,2014-11-15,2014,11,2014Q4,Saturday,True,True,Silver,Grocery,F,291567.0,Very High
19482,"Tilda Newra, India",Tier-3,2014-12-03,2014,12,2014Q4,Wednesday,False,False,Gold,Fuel,F,106653.0,Medium
19483,"Tumkur, India",Tier-3,2014-05-30,2014,5,2014Q2,Friday,False,False,Silver,Entertainment,M,196893.0,High
19484,"Udupi, India",Tier-3,2014-01-22,2014,1,2014Q1,Wednesday,False,False,Signature,Bills,F,22223.0,Low
19485,"Neemuch, India",Tier-3,2014-04-23,2014,4,2014Q2,Wednesday,False,False,Signature,Food,M,277659.0,Very High
19486,"Sitamarhi, India",Tier-3,2014-07-06,2014,7,2014Q3,Sunday,True,False,Silver,Grocery,M,108119.0,Medium
19487,"Bhabua, India",Tier-3,2014-01-11,2014,1,2014Q1,Saturday,True,False,Signature,Bills,M,246587.0,Very High
19488,"Adoni, India",Tier-3,2014-07-23,2014,7,2014Q3,Wednesday,False,False,Signature,Bills,M,225241.0,High
19489,"Sinnar, India",Tier-3,2014-11-16,2014,11,2014Q4,Sunday,True,True,Signature,Fuel,F,284960.0,Very High
19490,"Oddanchatram, India",Tier-3,2014-07-13,2014,7,2014Q3,Sunday,True,False,Silver,Bills,M,48326.0,Low
19491,"Jhargram, India",Tier-3,2014-12-19,2014,12,2014Q4,Friday,False,False,Silver,Fuel,M,118433.0,Medium
19492,"Aruppukkottai, India",Tier-3,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Silver,Entertainment,M,212299.0,High
19493,"Mundi, India",Tier-3,2014-12-30,2014,12,2014Q4,Tuesday,False,False,Platinum,Bills,M,28754.0,Low
19494,"Nawapur, India",Tier-3,2015-02-21,2015,2,2015Q1,Saturday,True,False,Silver,Bills,F,162852.0,High
19495,"Sopore, India",Tier-3,2014-09-21,2014,9,2014Q3,Sunday,True,False,Gold,Bills,F,81139.0,Medium
19496,"Sainthia, India",Tier-3,2014-10-25,2014,10,2014Q4,Saturday,True,True,Platinum,Food,M,95457.0,Medium
19497,"Bongaigaon City, India",Tier-3,2015-03-29,2015,3,2015Q1,Sunday,True,False,Signature,Food,M,289003.0,Very High
19498,"Sirsaganj, India",Tier-3,2015-05-13,2015,5,2015Q2,Wednesday,False,False,Signature,Bills,F,153680.0,High
19499,"Viluppuram, India",Tier-3,2015-04-10,2015,4,2015Q2,Friday,False,False,Platinum,Food,F,159268.0,High
19500,"Kakinada, India",Tier-3,2015-03-18,2015,3,2015Q1,Wednesday,False,False,Signature,Entertainment,F,282157.0,Very High
19501,"Pandhurna, India",Tier-3,2014-03-20,2014,3,2014Q1,Thursday,False,False,Signature,Food,F,167519.0,High
19502,"Koratla, India",Tier-3,2015-02-11,2015,2,2015Q1,Wednesday,False,False,Gold,Fuel,F,11288.0,Low
19503,"Firozpur, India",Tier-3,2013-12-30,2013,12,2013Q4,Monday,False,False,Gold,Fuel,F,67488.0,Low
19504,"Ahmedabad, India",Metro,2014-04-10,2014,4,2014Q2,Thursday,False,False,Signature,Food,M,247954.0,Very High
19505,"Lachhmangarh, India",Tier-3,2014-10-23,2014,10,2014Q4,Thursday,False,True,Silver,Grocery,F,289732.0,Very High
19506,"Morena, India",Tier-3,2014-10-24,2014,10,2014Q4,Friday,False,True,Gold,Fuel,M,284226.0,Very High
19507,"Rohtak, India",Tier-3,2013-10-12,2013,10,2013Q4,Saturday,True,True,Platinum,Entertainment,M,28531.0,Low
19508,"Nautanwa, India",Tier-3,2015-03-06,2015,3,2015Q1,Friday,False,False,Signature,Entertainment,F,151460.0,Medium
19509,"Radhanpur, India",Tier-3,2014-01-20,2014,1,2014Q1,Monday,False,False,Silver,Food,F,67764.0,Low
19510,"Jatani, India",Tier-3,2013-12-08,2013,12,2013Q4,Sunday,True,False,Silver,Fuel,M,294951.0,Very High
19511,"Dalli-Rajhara, India",Tier-3,2015-03-09,2015,3,2015Q1,Monday,False,False,Signature,Entertainment,F,101329.0,Medium
19512,"Shahjahanpur, India",Tier-3,2015-04-01,2015,4,2015Q2,Wednesday,False,False,Signature,Food,F,29093.0,Low
19513,"Tiruvannamalai, India",Tier-3,2014-07-09,2014,7,2014Q3,Wednesday,False,False,Platinum,Food,M,78751.0,Medium
19514,"Mungeli, India",Tier-3,2014-09-24,2014,9,2014Q3,Wednesday,False,False,Platinum,Food,M,138979.0,Medium
19515,"Thuraiyur, India",Tier-3,2015-04-29,2015,4,2015Q2,Wednesday,False,False,Silver,Food,M,65349.0,Low
19516,"Raiganj, India",Tier-3,2015-02-15,2015,2,2015Q1,Sunday,True,False,Platinum,Food,F,139587.0,Medium
19517,"Wadi, India",Tier-3,2014-03-01,2014,3,2014Q1,Saturday,True,False,Gold,Fuel,M,108016.0,Medium
19518,"Naila Janjgir, India",Tier-3,2015-04-01,2015,4,2015Q2,Wednesday,False,False,Platinum,Entertainment,F,284782.0,Very High
19519,"Nuzvid, India",Tier-3,2014-04-27,2014,4,2014Q2,Sunday,True,False,Signature,Food,F,172286.0,High
19520,"Ramdurg, India",Tier-3,2013-10-05,2013,10,2013Q4,Saturday,True,True,Silver,Grocery,F,296064.0,Very High
19521,"Sarni, India",Tier-3,2015-02-26,2015,2,2015Q1,Thursday,False,False,Platinum,Grocery,M,42105.0,Low
19522,"Neyyattinkara, India",Tier-3,2013-10-21,2013,10,2013Q4,Monday,False,True,Silver,Fuel,F,36878.0,Low
19523,"Maner, India",Tier-3,2014-04-20,2014,4,2014Q2,Sunday,True,False,Gold,Entertainment,F,289134.0,Very High
19524,"Adoor, India",Tier-3,2015-01-26,2015,1,2015Q1,Monday,False,False,Silver,Entertainment,F,8944.0,Low
19525,"Pernampattu, India",Tier-3,2015-05-21,2015,5,2015Q2,Thursday,False,False,Platinum,Entertainment,F,254654.0,Very High
19526,"Manjlegaon, India",Tier-3,2014-12-18,2014,12,2014Q4,Thursday,False,False,Signature,Grocery,F,249244.0,Very High
19527,"Meerut, India",Tier-2,2014-09-08,2014,9,2014Q3,Monday,False,False,Gold,Fuel,M,149907.0,Medium
19528,"Arsikere, India",Tier-3,2014-03-24,2014,3,2014Q1,Monday,False,False,Gold,Food,F,150090.0,Medium
19529,"Ujjain, India",Tier-2,2014-10-11,2014,10,2014Q4,Saturday,True,True,Signature,Fuel,M,108764.0,Medium
19530,"Medinipur, India",Tier-3,2014-07-22,2014,7,2014Q3,Tuesday,False,False,Signature,Grocery,F,26474.0,Low
19531,"Kanpur, India",Tier-2,2014-03-20,2014,3,2014Q1,Thursday,False,False,Platinum,Fuel,F,169989.0,High
19532,"Jammu, India",Tier-2,2015-04-13,2015,4,2015Q2,Monday,False,False,Silver,Food,M,222271.0,High
19533,"Nagarkurnool, India",Tier-3,2014-07-25,2014,7,2014Q3,Friday,False,False,Silver,Bills,F,46549.0,Low
19534,"Varkala, India",Tier-3,2015-02-19,2015,2,2015Q1,Thursday,False,False,Gold,Bills,F,155585.0,High
19535,"Mandideep, India",Tier-3,2014-02-16,2014,2,2014Q1,Sunday,True,False,Signature,Fuel,F,218697.0,High
19536,"Rasra, India",Tier-3,2014-11-28,2014,11,2014Q4,Friday,False,True,Gold,Entertainment,F,171922.0,High
19537,"Ramganj Mandi, India",Tier-3,2014-10-08,2014,10,2014Q4,Wednesday,False,True,Gold,Fuel,F,273744.0,Very High
19538,"Fazilka, India",Tier-3,2014-04-28,2014,4,2014Q2,Monday,False,False,Signature,Food,M,14949.0,Low
19539,"Sailu, India",Tier-3,2015-04-02,2015,4,2015Q2,Thursday,False,False,Platinum,Food,F,251636.0,Very High
19540,"Maner, India",Tier-3,2015-01-02,2015,1,2015Q1,Friday,False,False,Platinum,Fuel,F,60130.0,Low
19541,"Punganur, India",Tier-3,2014-04-29,2014,4,2014Q2,Tuesday,False,False,Platinum,Food,F,51833.0,Low
19542,"Hajipur, India",Tier-3,2014-07-07,2014,7,2014Q3,Monday,False,False,Silver,Grocery,M,274051.0,Very High
19543,"Sankeshwara, India",Tier-3,2014-11-22,2014,11,2014Q4,Saturday,True,True,Signature,Fuel,M,270775.0,Very High
19544,"Tiruvannamalai, India",Tier-3,2013-10-17,2013,10,2013Q4,Thursday,False,True,Silver,Food,F,223778.0,High
19545,"Thoubal, India",Tier-3,2015-04-28,2015,4,2015Q2,Tuesday,False,False,Silver,Bills,F,203282.0,High
19546,"Tiruvethipuram, India",Tier-3,2015-02-16,2015,2,2015Q1,Monday,False,False,Platinum,Entertainment,F,97290.0,Medium
19547,"Sirkali, India",Tier-3,2015-01-03,2015,1,2015Q1,Saturday,True,False,Signature,Food,M,88240.0,Medium
19548,"Kayamkulam, India",Tier-3,2013-11-04,2013,11,2013Q4,Monday,False,True,Signature,Food,M,221590.0,High
19549,"Tanuku, India",Tier-3,2013-11-28,2013,11,2013Q4,Thursday,False,True,Signature,Fuel,F,133377.0,Medium
19550,"Ongole, India",Tier-3,2014-01-15,2014,1,2014Q1,Wednesday,False,False,Signature,Bills,M,118036.0,Medium
19551,"Mahesana, India",Tier-3,2014-04-30,2014,4,2014Q2,Wednesday,False,False,Platinum,Entertainment,M,170751.0,High
19552,"Sanawad, India",Tier-3,2014-02-04,2014,2,2014Q1,Tuesday,False,False,Gold,Fuel,F,280922.0,Very High
19553,"Chittur-Thathamangalam, India",Tier-3,2014-01-17,2014,1,2014Q1,Friday,False,False,Signature,Fuel,M,5763.0,Low
19554,"Hardoi , India",Tier-3,2014-04-17,2014,4,2014Q2,Thursday,False,False,Silver,Fuel,F,19155.0,Low
19555,"Pandharkaoda, India",Tier-3,2014-08-31,2014,8,2014Q3,Sunday,True,False,Silver,Grocery,F,145599.0,Medium
19556,"Sidhpur, India",Tier-3,2013-12-04,2013,12,2013Q4,Wednesday,False,False,Signature,Fuel,F,250701.0,Very High
19557,"Jhargram, India",Tier-3,2014-10-30,2014,10,2014Q4,Thursday,False,True,Gold,Grocery,M,67345.0,Low
19558,"Bhubaneswar, India",Tier-2,2015-02-28,2015,2,2015Q1,Saturday,True,False,Gold,Fuel,M,61287.0,Low
19559,"Tura, India",Tier-3,2013-11-27,2013,11,2013Q4,Wednesday,False,True,Silver,Fuel,F,160561.0,High
19560,"Uravakonda, India",Tier-3,2015-03-23,2015,3,2015Q1,Monday,False,False,Gold,Food,F,4131.0,Low
19561,"Loni, India",Tier-2,2015-05-04,2015,5,2015Q2,Monday,False,False,Platinum,Fuel,M,147602.0,Medium
19562,"Tirukalukundram, India",Tier-3,2013-11-10,2013,11,2013Q4,Sunday,True,True,Platinum,Entertainment,F,265252.0,Very High
19563,"Pollachi, India",Tier-3,2014-08-23,2014,8,2014Q3,Saturday,True,False,Platinum,Grocery,M,79289.0,Medium
19564,"Madikeri, India",Tier-3,2015-03-04,2015,3,2015Q1,Wednesday,False,False,Silver,Entertainment,M,278998.0,Very High
19565,"Kharar, India",Tier-3,2014-11-28,2014,11,2014Q4,Friday,False,True,Gold,Fuel,F,168017.0,High
19566,"Nimbahera, India",Tier-3,2015-01-26,2015,1,2015Q1,Monday,False,False,Gold,Grocery,M,99971.0,Medium
19567,"Narasapuram, India",Tier-3,2013-10-19,2013,10,2013Q4,Saturday,True,True,Gold,Entertainment,M,204959.0,High
19568,"Suri, India",Tier-3,2015-04-06,2015,4,2015Q2,Monday,False,False,Gold,Grocery,M,239240.0,Very High
19569,"Ranaghat, India",Tier-3,2015-03-29,2015,3,2015Q1,Sunday,True,False,Silver,Food,F,19343.0,Low
19570,"Udaipur, India",Tier-2,2015-04-12,2015,4,2015Q2,Sunday,True,False,Platinum,Entertainment,F,92671.0,Medium
19571,"Tarn Taran, India",Tier-3,2014-07-02,2014,7,2014Q3,Wednesday,False,False,Gold,Bills,M,258004.0,Very High
19572,"Shegaon, India",Tier-3,2014-10-31,2014,10,2014Q4,Friday,False,True,Silver,Grocery,F,274618.0,Very High
19573,"Cherthala, India",Tier-3,2015-03-16,2015,3,2015Q1,Monday,False,False,Signature,Grocery,F,203426.0,High
19574,"Purulia, India",Tier-3,2015-03-27,2015,3,2015Q1,Friday,False,False,Gold,Bills,F,169476.0,High
19575,"Kannur, India",Tier-3,2015-04-08,2015,4,2015Q2,Wednesday,False,False,Gold,Bills,F,268469.0,Very High
19576,"Achalpur, India",Tier-3,2015-04-05,2015,4,2015Q2,Sunday,True,False,Gold,Bills,F,209805.0,High
19577,"Siwan, India",Tier-3,2014-07-08,2014,7,2014Q3,Tuesday,False,False,Platinum,Grocery,M,146588.0,Medium
19578,"Phaltan, India",Tier-3,2015-04-15,2015,4,2015Q2,Wednesday,False,False,Gold,Grocery,F,210307.0,High
19579,"Mahnar Bazar, India",Tier-3,2014-01-24,2014,1,2014Q1,Friday,False,False,Gold,Bills,F,76940.0,Low
19580,"Patiala, India",Tier-3,2015-03-09,2015,3,2015Q1,Monday,False,False,Gold,Bills,F,246313.0,Very High
19581,"Radhanpur, India",Tier-3,2014-07-06,2014,7,2014Q3,Sunday,True,False,Platinum,Grocery,M,288184.0,Very High
19582,"Jalpaiguri, India",Tier-3,2013-11-27,2013,11,2013Q4,Wednesday,False,True,Platinum,Food,F,182290.0,High
19583,"Kharar, India",Tier-3,2015-03-10,2015,3,2015Q1,Tuesday,False,False,Gold,Grocery,M,214406.0,High
19584,"Chirkunda, India",Tier-3,2013-11-09,2013,11,2013Q4,Saturday,True,True,Platinum,Grocery,M,83491.0,Medium
19585,"Loni, India",Tier-2,2014-06-09,2014,6,2014Q2,Monday,False,False,Platinum,Entertainment,M,178960.0,High
19586,"Machilipatnam, India",Tier-3,2014-09-12,2014,9,2014Q3,Friday,False,False,Platinum,Grocery,F,286912.0,Very High
19587,"Kannur, India",Tier-3,2015-05-13,2015,5,2015Q2,Wednesday,False,False,Gold,Bills,F,139494.0,Medium
19588,"Parli, India",Tier-3,2015-03-03,2015,3,2015Q1,Tuesday,False,False,Signature,Food,M,6905.0,Low
19589,"Baramula, India",Tier-3,2014-03-10,2014,3,2014Q1,Monday,False,False,Gold,Entertainment,F,259311.0,Very High
19590,"Panvel, India",Tier-3,2014-03-07,2014,3,2014Q1,Friday,False,False,Signature,Food,F,112898.0,Medium
19591,"Musabani, India",Tier-3,2015-03-27,2015,3,2015Q1,Friday,False,False,Silver,Food,F,176658.0,High
19592,"Warora, India",Tier-3,2014-05-21,2014,5,2014Q2,Wednesday,False,False,Silver,Fuel,M,92445.0,Medium
19593,"Unnao, India",Tier-3,2014-03-26,2014,3,2014Q1,Wednesday,False,False,Platinum,Fuel,F,23935.0,Low
19594,"Rampurhat, India",Tier-3,2014-05-29,2014,5,2014Q2,Thursday,False,False,Signature,Fuel,F,174755.0,High
19595,"Mahasamund, India",Tier-3,2015-02-26,2015,2,2015Q1,Thursday,False,False,Signature,Bills,M,107885.0,Medium
19596,"Byasanagar, India",Tier-3,2014-09-03,2014,9,2014Q3,Wednesday,False,False,Gold,Bills,F,281085.0,Very High
19597,"Bhadrachalam, India",Tier-3,2013-12-17,2013,12,2013Q4,Tuesday,False,False,Platinum,Grocery,M,255926.0,Very High
19598,"Puttur, India",Tier-3,2015-01-18,2015,1,2015Q1,Sunday,True,False,Signature,Food,F,227090.0,High
19599,"Nowgong, India",Tier-3,2013-11-02,2013,11,2013Q4,Saturday,True,True,Signature,Grocery,M,42886.0,Low
19600,"Sanand, India",Tier-3,2014-05-31,2014,5,2014Q2,Saturday,True,False,Gold,Entertainment,M,265916.0,Very High
19601,"Palwal, India",Tier-3,2015-05-03,2015,5,2015Q2,Sunday,True,False,Gold,Food,F,191409.0,High
19602,"Dumka, India",Tier-3,2015-01-27,2015,1,2015Q1,Tuesday,False,False,Signature,Fuel,F,49824.0,Low
19603,"Jalandhar Cantt., India",Tier-3,2014-11-26,2014,11,2014Q4,Wednesday,False,True,Silver,Food,M,44293.0,Low
19604,"Tuensang, India",Tier-3,2015-01-29,2015,1,2015Q1,Thursday,False,False,Platinum,Grocery,M,96201.0,Medium
19605,"Ajmer, India",Tier-2,2015-02-02,2015,2,2015Q1,Monday,False,False,Gold,Bills,F,164401.0,High
19606,"Baramula, India",Tier-3,2015-01-31,2015,1,2015Q1,Saturday,True,False,Platinum,Grocery,M,178803.0,High
19607,"Modasa, India",Tier-3,2014-06-30,2014,6,2014Q2,Monday,False,False,Signature,Food,M,130975.0,Medium
19608,"Vadnagar, India",Tier-3,2014-09-20,2014,9,2014Q3,Saturday,True,False,Signature,Bills,F,58024.0,Low
19609,"Etawah, India",Tier-3,2013-10-31,2013,10,2013Q4,Thursday,False,True,Silver,Food,M,33688.0,Low
19610,"Wadhwan, India",Tier-3,2014-04-08,2014,4,2014Q2,Tuesday,False,False,Silver,Food,F,88923.0,Medium
19611,"Sultanganj, India",Tier-3,2015-03-18,2015,3,2015Q1,Wednesday,False,False,Silver,Entertainment,F,98153.0,Medium
19612,"Sainthia, India",Tier-3,2013-12-04,2013,12,2013Q4,Wednesday,False,False,Silver,Grocery,M,77555.0,Medium
19613,"Jammalamadugu, India",Tier-3,2014-09-04,2014,9,2014Q3,Thursday,False,False,Platinum,Fuel,M,182872.0,High
19614,"Balaghat, India",Tier-3,2014-10-19,2014,10,2014Q4,Sunday,True,True,Gold,Bills,M,128990.0,Medium
19615,"Pollachi, India",Tier-3,2014-09-05,2014,9,2014Q3,Friday,False,False,Platinum,Entertainment,M,137160.0,Medium
19616,"Pipar City, India",Tier-3,2014-11-06,2014,11,2014Q4,Thursday,False,True,Silver,Bills,M,143524.0,Medium
19617,"Pollachi, India",Tier-3,2015-05-15,2015,5,2015Q2,Friday,False,False,Gold,Fuel,M,240440.0,Very High
19618,"Talaja, India",Tier-3,2013-10-20,2013,10,2013Q4,Sunday,True,True,Signature,Fuel,F,119093.0,Medium
19619,"Revelganj, India",Tier-3,2014-09-19,2014,9,2014Q3,Friday,False,False,Platinum,Fuel,M,176210.0,High
19620,"Mandla, India",Tier-3,2014-03-22,2014,3,2014Q1,Saturday,True,False,Signature,Fuel,M,291739.0,Very High
19621,"Udumalaipettai, India",Tier-3,2015-01-30,2015,1,2015Q1,Friday,False,False,Platinum,Entertainment,M,252653.0,Very High
19622,"Morvi, India",Tier-3,2015-03-29,2015,3,2015Q1,Sunday,True,False,Platinum,Bills,F,294627.0,Very High
19623,"Palwancha, India",Tier-3,2014-12-14,2014,12,2014Q4,Sunday,True,False,Silver,Grocery,F,224461.0,High
19624,"Khair, India",Tier-3,2014-08-27,2014,8,2014Q3,Wednesday,False,False,Silver,Entertainment,M,60818.0,Low
19625,"Muktsar, India",Tier-3,2013-12-24,2013,12,2013Q4,Tuesday,False,False,Gold,Bills,F,66387.0,Low
19626,"Sambalpur, India",Tier-3,2014-04-29,2014,4,2014Q2,Tuesday,False,False,Signature,Grocery,M,76082.0,Low
19627,"Hardwar, India",Tier-3,2014-08-23,2014,8,2014Q3,Saturday,True,False,Signature,Grocery,M,58849.0,Low
19628,"Vikarabad, India",Tier-3,2013-11-21,2013,11,2013Q4,Thursday,False,True,Signature,Food,F,171591.0,High
19629,"Nokha, India",Tier-3,2014-09-08,2014,9,2014Q3,Monday,False,False,Signature,Food,M,197694.0,High
19630,"Bhuj, India",Tier-3,2014-10-13,2014,10,2014Q4,Monday,False,True,Silver,Bills,M,43494.0,Low
19631,"Manvi, India",Tier-3,2014-04-01,2014,4,2014Q2,Tuesday,False,False,Silver,Fuel,F,103146.0,Medium
19632,"Neyveli (TS), India",Tier-3,2014-08-29,2014,8,2014Q3,Friday,False,False,Signature,Fuel,F,29695.0,Low
19633,"Port Blair, India",Tier-3,2014-03-08,2014,3,2014Q1,Saturday,True,False,Platinum,Fuel,F,267057.0,Very High
19634,"Rameshwaram, India",Tier-3,2013-12-06,2013,12,2013Q4,Friday,False,False,Gold,Bills,M,40255.0,Low
19635,"Sheopur, India",Tier-3,2014-02-01,2014,2,2014Q1,Saturday,True,False,Platinum,Food,M,253101.0,Very High
19636,"Mancherial, India",Tier-3,2014-03-02,2014,3,2014Q1,Sunday,True,False,Platinum,Entertainment,M,10241.0,Low
19637,"Chittur-Thathamangalam, India",Tier-3,2013-11-20,2013,11,2013Q4,Wednesday,False,True,Silver,Grocery,F,86959.0,Medium
19638,"Sultanpur, India",Tier-3,2015-02-03,2015,2,2015Q1,Tuesday,False,False,Signature,Entertainment,F,9395.0,Low
19639,"Barbil, India",Tier-3,2013-12-30,2013,12,2013Q4,Monday,False,False,Silver,Fuel,F,287224.0,Very High
19640,"Jind, India",Tier-3,2014-09-27,2014,9,2014Q3,Saturday,True,False,Gold,Fuel,M,57331.0,Low
19641,"Ujhani, India",Tier-3,2014-11-27,2014,11,2014Q4,Thursday,False,True,Signature,Food,M,49034.0,Low
19642,"Lunawada, India",Tier-3,2015-05-10,2015,5,2015Q2,Sunday,True,False,Platinum,Food,F,166492.0,High
19643,"Sidhi, India",Tier-3,2015-04-15,2015,4,2015Q2,Wednesday,False,False,Silver,Entertainment,F,263728.0,Very High
19644,"Ramagundam, India",Tier-3,2014-09-08,2014,9,2014Q3,Monday,False,False,Signature,Fuel,F,12717.0,Low
19645,"Naihati, India",Tier-3,2014-06-09,2014,6,2014Q2,Monday,False,False,Silver,Fuel,M,289423.0,Very High
19646,"Mhow Cantonment, India",Tier-3,2014-05-30,2014,5,2014Q2,Friday,False,False,Gold,Fuel,F,226960.0,High
19647,"Seoni-Malwa, India",Tier-3,2014-12-16,2014,12,2014Q4,Tuesday,False,False,Signature,Fuel,M,141318.0,Medium
19648,"Visakhapatnam, India",Tier-3,2014-08-21,2014,8,2014Q3,Thursday,False,False,Platinum,Fuel,M,276571.0,Very High
19649,"Wadi, India",Tier-3,2014-12-17,2014,12,2014Q4,Wednesday,False,False,Platinum,Bills,F,267305.0,Very High
19650,"Sirsa, India",Tier-3,2014-07-13,2014,7,2014Q3,Sunday,True,False,Silver,Grocery,F,242151.0,Very High
19651,"Ottappalam, India",Tier-3,2014-03-07,2014,3,2014Q1,Friday,False,False,Signature,Grocery,F,101464.0,Medium
